contact|housing|poutcome|job|loan|month|marital|default|education|age|previous|balance|day_of_week|campaign|duration|y
cellular|no|failure|management|no|apr|divorced|no|tertiary|49|2|5768|1|3|285|no
cellular|yes|unknown|blue-collar|no|apr|single|no|secondary|38|0|2422|1|2|257|no
cellular|no|unknown|student|no|apr|single|no|unknown|27|0|779|1|4|184|yes
telephone|no|unknown|services|no|apr|married|no|secondary|52|0|2070|1|3|74|no
cellular|yes|unknown|management|no|apr|single|no|tertiary|37|0|457|1|3|510|no
cellular|no|unknown|blue-collar|no|apr|single|no|secondary|34|0|5768|1|2|647|no
cellular|no|unknown|management|yes|apr|divorced|no|tertiary|54|0|5399|2|3|80|no
cellular|no|unknown|admin.|no|apr|married|no|secondary|34|0|1474|2|2|739|yes
telephone|yes|unknown|management|no|apr|married|no|tertiary|56|0|480|2|2|173|no
cellular|yes|failure|management|no|apr|single|no|unknown|38|3|715|2|1|751|no
cellular|yes|unknown|management|no|apr|married|no|tertiary|45|0|753|2|2|751|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|27|0|-172|2|1|90|no
cellular|no|unknown|management|no|apr|divorced|no|tertiary|50|0|405|2|6|82|no
cellular|yes|failure|admin.|no|apr|married|no|secondary|49|2|182|2|1|303|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|37|0|0|2|1|473|no
cellular|yes|other|blue-collar|no|apr|married|no|secondary|33|2|3576|2|1|124|no
cellular|no|unknown|admin.|yes|apr|single|no|secondary|32|0|471|2|3|243|yes
cellular|yes|unknown|management|no|apr|married|no|tertiary|42|0|2772|2|1|244|no
cellular|yes|unknown|management|no|apr|single|no|tertiary|33|0|3161|2|3|313|yes
cellular|yes|unknown|management|yes|apr|married|no|tertiary|52|0|-172|2|1|253|no
cellular|yes|unknown|student|no|apr|single|no|secondary|27|0|722|2|1|108|no
cellular|yes|unknown|admin.|no|apr|single|no|tertiary|45|0|1683|2|1|277|no
cellular|yes|unknown|management|yes|apr|single|no|secondary|37|0|0|2|2|450|no
cellular|no|failure|technician|no|apr|married|no|secondary|36|2|4613|2|1|320|no
cellular|yes|unknown|services|no|apr|married|no|unknown|41|0|1236|2|2|229|no
cellular|yes|unknown|student|no|apr|single|no|secondary|27|0|165|2|1|148|no
cellular|no|unknown|technician|no|apr|married|no|secondary|36|0|0|2|1|748|no
cellular|yes|failure|technician|no|apr|married|no|secondary|39|3|508|2|2|598|no
cellular|yes|failure|services|no|apr|married|no|secondary|48|1|0|2|1|146|no
cellular|yes|failure|blue-collar|no|apr|married|no|unknown|38|1|0|2|2|477|no
cellular|yes|failure|self-employed|yes|apr|married|no|secondary|46|2|-30|2|1|164|no
cellular|yes|failure|self-employed|no|apr|married|no|tertiary|35|1|560|2|1|58|no
cellular|yes|other|self-employed|no|apr|married|no|tertiary|35|1|1250|2|1|361|no
cellular|no|unknown|housemaid|no|apr|married|no|primary|45|0|403|2|1|144|no
cellular|yes|unknown|admin.|no|apr|married|no|secondary|54|0|1342|2|1|80|no
cellular|no|failure|technician|no|apr|married|no|secondary|58|2|1|2|1|333|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|47|0|1612|2|1|751|yes
telephone|no|unknown|housemaid|no|apr|married|no|unknown|59|0|161|2|1|240|no
cellular|no|unknown|admin.|no|apr|divorced|no|secondary|48|0|4099|2|2|397|yes
cellular|yes|failure|management|no|apr|single|no|tertiary|35|3|4348|2|3|751|no
cellular|yes|unknown|technician|yes|apr|divorced|no|tertiary|39|0|113|2|2|751|no
cellular|no|unknown|retired|no|apr|married|no|primary|59|0|4066|2|6|104|no
cellular|yes|failure|admin.|no|apr|married|no|tertiary|32|3|233|2|2|77|no
cellular|yes|failure|management|no|apr|single|no|tertiary|30|2|0|2|2|293|no
cellular|yes|unknown|technician|yes|apr|divorced|no|secondary|34|0|705|2|1|249|no
cellular|yes|failure|blue-collar|no|apr|married|no|primary|53|1|1409|2|1|464|no
cellular|no|unknown|blue-collar|no|apr|married|no|unknown|58|0|68|2|1|268|yes
cellular|yes|unknown|student|no|apr|single|no|secondary|28|0|1350|2|2|173|no
cellular|yes|unknown|admin.|no|apr|single|no|secondary|35|0|663|2|3|359|no
cellular|yes|unknown|services|yes|apr|married|no|secondary|40|0|879|2|3|349|no
cellular|yes|failure|management|yes|apr|married|no|primary|40|3|738|2|2|399|no
telephone|no|unknown|management|no|apr|married|no|primary|45|0|4629|2|2|285|no
cellular|no|unknown|student|no|apr|single|no|primary|27|0|1283|2|2|225|no
cellular|yes|other|blue-collar|no|apr|married|no|secondary|35|1|2643|2|3|96|no
cellular|yes|failure|management|no|apr|married|no|tertiary|57|3|1631|2|2|254|no
cellular|no|unknown|blue-collar|no|apr|single|no|secondary|30|0|148|2|1|206|no
cellular|no|unknown|student|no|apr|single|no|tertiary|27|0|193|3|2|48|no
cellular|yes|unknown|blue-collar|yes|apr|married|no|primary|39|0|176|3|2|189|no
cellular|yes|failure|management|no|apr|married|no|tertiary|37|3|489|3|2|246|no
cellular|yes|failure|technician|no|apr|married|no|secondary|38|3|-172|3|1|187|no
cellular|yes|unknown|entrepreneur|no|apr|married|no|secondary|44|0|887|3|2|93|no
cellular|yes|failure|retired|no|apr|married|no|primary|54|2|136|3|1|352|no
cellular|yes|unknown|entrepreneur|no|apr|single|no|tertiary|54|0|5417|3|1|376|no
cellular|yes|unknown|services|no|apr|married|no|unknown|46|0|854|3|3|478|no
cellular|no|unknown|technician|no|apr|married|no|tertiary|59|0|0|3|1|224|no
cellular|yes|failure|admin.|no|apr|married|no|primary|56|3|0|3|2|353|no
cellular|yes|failure|management|no|apr|married|no|tertiary|50|3|414|3|1|707|yes
cellular|yes|failure|services|no|apr|single|no|secondary|27|2|496|3|1|297|no
cellular|no|unknown|technician|no|apr|married|no|tertiary|39|0|2869|3|1|115|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|42|0|1297|3|2|697|no
cellular|yes|failure|admin.|no|apr|married|no|secondary|35|3|3187|3|1|445|no
cellular|yes|failure|services|no|apr|single|no|secondary|31|1|695|3|1|314|no
cellular|no|failure|blue-collar|no|apr|single|yes|secondary|34|1|-60|3|1|84|no
cellular|yes|failure|technician|no|apr|married|no|secondary|38|1|275|3|2|277|no
cellular|yes|unknown|management|no|apr|divorced|no|tertiary|32|0|530|3|1|170|no
cellular|no|unknown|technician|no|apr|married|no|tertiary|42|0|782|3|1|285|no
telephone|no|unknown|retired|no|apr|married|no|secondary|59|0|3588|3|1|119|no
cellular|no|failure|retired|no|apr|married|no|secondary|56|3|3948|3|1|484|no
cellular|yes|failure|management|no|apr|married|no|secondary|39|3|517|3|1|240|no
cellular|no|unknown|retired|no|apr|married|no|secondary|59|0|1292|3|1|420|no
cellular|no|unknown|admin.|no|apr|divorced|no|secondary|47|0|0|3|1|335|no
cellular|no|unknown|services|no|apr|married|no|secondary|51|0|657|3|2|66|no
cellular|no|unknown|blue-collar|yes|apr|single|no|secondary|27|0|5005|3|1|117|yes
cellular|no|unknown|management|no|apr|married|no|secondary|54|0|1150|3|1|660|no
cellular|yes|unknown|technician|yes|apr|single|no|secondary|41|0|-41|3|1|154|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|39|0|1756|3|1|751|yes
cellular|yes|unknown|management|no|apr|divorced|no|tertiary|41|0|902|3|1|134|no
cellular|yes|failure|unemployed|no|apr|married|no|secondary|43|2|1943|3|2|273|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|32|0|824|3|1|272|no
cellular|yes|unknown|technician|no|apr|married|no|secondary|38|0|751|3|1|125|no
cellular|no|unknown|technician|no|apr|married|no|tertiary|39|0|101|3|1|441|no
cellular|yes|failure|technician|yes|apr|single|no|tertiary|28|2|172|3|8|100|no
cellular|yes|unknown|blue-collar|no|apr|married|no|primary|57|0|211|3|2|239|no
telephone|yes|failure|entrepreneur|no|apr|married|no|tertiary|42|3|2249|3|2|362|no
cellular|yes|failure|admin.|yes|apr|married|no|tertiary|33|1|1636|3|1|105|no
cellular|yes|unknown|services|no|apr|single|no|secondary|44|0|862|3|2|582|no
cellular|yes|unknown|services|no|apr|married|no|secondary|40|0|3164|3|2|329|no
cellular|yes|other|technician|yes|apr|divorced|no|secondary|36|1|666|3|1|190|no
cellular|yes|failure|blue-collar|no|apr|divorced|no|secondary|55|3|1613|3|1|296|yes
cellular|yes|other|entrepreneur|yes|apr|single|no|tertiary|44|3|1136|3|2|345|no
cellular|yes|unknown|services|no|apr|married|no|secondary|37|0|749|3|2|121|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|41|0|4910|3|1|751|no
cellular|yes|success|technician|no|apr|married|no|tertiary|49|2|523|3|1|203|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|44|0|879|3|1|383|no
cellular|yes|unknown|services|no|apr|single|no|secondary|41|0|-68|3|3|100|no
cellular|yes|failure|admin.|no|apr|married|no|primary|48|1|4459|3|2|439|no
cellular|yes|unknown|services|no|apr|divorced|no|secondary|39|0|-152|3|3|179|no
cellular|yes|unknown|technician|yes|apr|divorced|no|secondary|46|0|387|3|1|298|no
cellular|yes|unknown|services|no|apr|divorced|no|secondary|46|0|350|3|1|230|no
cellular|yes|failure|entrepreneur|no|apr|married|no|tertiary|40|3|2644|3|1|235|no
cellular|yes|failure|blue-collar|yes|apr|married|no|primary|44|1|612|3|1|751|no
cellular|yes|failure|technician|no|apr|single|no|tertiary|39|3|54|3|2|204|no
cellular|yes|unknown|management|no|apr|married|no|secondary|47|0|-172|3|2|148|no
cellular|yes|unknown|entrepreneur|no|apr|married|no|secondary|39|0|5768|3|4|57|no
cellular|yes|failure|self-employed|no|apr|married|no|secondary|41|2|3123|3|2|751|yes
cellular|yes|unknown|management|no|apr|married|no|tertiary|49|0|596|3|2|579|no
telephone|yes|other|admin.|no|apr|married|no|secondary|37|3|1335|3|4|309|no
cellular|yes|unknown|admin.|yes|apr|single|no|secondary|31|0|779|3|2|219|no
cellular|yes|failure|management|no|apr|married|no|tertiary|50|1|101|6|2|43|no
cellular|yes|failure|management|no|apr|married|no|primary|37|1|3953|6|2|610|no
cellular|yes|unknown|technician|no|apr|single|no|unknown|29|0|1729|6|1|479|no
cellular|yes|unknown|admin.|no|apr|single|no|tertiary|42|0|473|6|1|494|no
cellular|no|failure|management|no|apr|divorced|no|tertiary|43|2|20|6|2|590|no
cellular|yes|unknown|admin.|no|apr|single|no|secondary|46|0|1070|6|2|194|no
cellular|yes|unknown|technician|yes|apr|married|no|secondary|29|0|-172|6|1|225|no
cellular|yes|success|management|no|apr|married|no|tertiary|40|3|285|6|1|322|no
telephone|yes|failure|entrepreneur|no|apr|divorced|no|unknown|54|3|4736|6|6|475|yes
cellular|yes|success|technician|no|apr|single|no|secondary|34|1|2729|6|1|751|no
cellular|yes|unknown|services|no|apr|married|no|secondary|38|0|968|6|1|272|no
cellular|yes|unknown|blue-collar|yes|apr|divorced|no|secondary|37|0|811|6|3|185|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|36|0|382|6|1|254|no
cellular|no|unknown|retired|no|apr|married|no|secondary|59|0|2030|6|6|61|no
cellular|no|unknown|student|no|apr|single|no|secondary|27|0|1684|6|4|112|no
cellular|yes|failure|blue-collar|yes|apr|married|no|secondary|35|1|270|6|2|332|no
cellular|yes|unknown|admin.|no|apr|married|no|secondary|38|0|1280|6|1|751|no
cellular|yes|failure|blue-collar|no|apr|married|no|secondary|45|3|-73|6|3|551|no
cellular|yes|failure|technician|no|apr|single|no|tertiary|33|3|127|6|2|583|yes
cellular|yes|unknown|technician|no|apr|married|no|tertiary|38|0|1997|6|8|90|no
cellular|no|unknown|student|no|apr|single|no|tertiary|27|0|1804|6|2|156|no
telephone|no|unknown|blue-collar|no|apr|married|no|secondary|44|0|5768|6|1|172|no
cellular|no|unknown|management|no|apr|single|no|tertiary|42|0|5768|6|1|158|yes
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|41|0|523|6|3|232|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|36|0|2454|6|1|751|no
cellular|yes|failure|technician|no|apr|single|no|secondary|38|1|5768|6|2|271|no
telephone|yes|unknown|management|no|apr|single|no|tertiary|34|0|5768|6|1|86|no
cellular|yes|unknown|admin.|no|apr|single|no|secondary|34|0|266|6|2|437|no
cellular|no|failure|services|no|apr|married|no|secondary|32|2|393|6|2|211|no
cellular|no|unknown|unemployed|no|apr|single|no|secondary|27|0|1972|6|1|97|no
cellular|yes|failure|admin.|no|apr|single|no|secondary|47|1|1544|6|1|104|no
telephone|no|unknown|blue-collar|no|apr|married|no|primary|50|0|4979|6|1|180|yes
cellular|yes|failure|blue-collar|yes|apr|married|no|secondary|45|3|146|6|1|294|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|41|0|790|6|1|173|no
cellular|yes|unknown|management|no|apr|single|no|tertiary|35|0|694|6|1|129|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|59|0|135|6|1|197|no
cellular|no|other|management|no|apr|single|no|tertiary|39|3|2651|6|2|139|no
cellular|yes|unknown|technician|no|apr|married|no|secondary|35|0|0|6|1|139|no
cellular|yes|failure|management|no|apr|married|no|secondary|44|3|5768|6|1|150|no
cellular|no|unknown|retired|no|apr|married|no|tertiary|59|0|0|6|1|190|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|33|0|1101|6|2|399|no
telephone|yes|unknown|admin.|no|apr|married|no|secondary|33|0|796|6|1|216|no
cellular|no|unknown|management|yes|apr|married|no|secondary|40|0|754|6|1|635|yes
cellular|yes|failure|technician|no|apr|single|no|secondary|30|1|5768|6|2|751|no
cellular|yes|failure|blue-collar|no|apr|married|no|secondary|44|1|545|6|3|122|no
cellular|yes|failure|technician|no|apr|married|no|secondary|35|3|5553|6|3|371|no
cellular|yes|unknown|services|yes|apr|married|no|secondary|31|0|1062|6|1|230|no
cellular|yes|unknown|technician|no|apr|married|no|secondary|57|0|1144|6|2|41|no
cellular|yes|unknown|self-employed|no|apr|married|no|secondary|36|0|1184|6|1|751|yes
cellular|yes|other|admin.|yes|apr|single|no|secondary|40|3|462|6|1|272|no
cellular|yes|unknown|technician|no|apr|single|no|tertiary|32|0|948|6|2|223|no
cellular|yes|failure|blue-collar|yes|apr|married|no|primary|40|1|2133|6|3|377|no
telephone|yes|success|admin.|no|apr|married|no|secondary|37|2|1207|6|2|751|yes
cellular|yes|unknown|blue-collar|yes|apr|single|no|secondary|44|0|712|6|3|740|yes
cellular|no|failure|technician|no|apr|single|no|tertiary|37|1|3943|6|2|751|yes
telephone|yes|other|services|no|apr|married|no|primary|59|1|1562|6|2|471|no
cellular|yes|failure|blue-collar|no|apr|married|no|primary|42|2|574|6|2|357|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|41|0|0|6|4|165|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|44|0|647|6|2|276|no
cellular|yes|failure|admin.|yes|apr|single|no|secondary|46|3|757|6|3|342|no
telephone|yes|failure|admin.|no|apr|single|no|secondary|33|3|2554|6|3|125|no
cellular|yes|failure|admin.|no|apr|divorced|no|secondary|41|1|270|6|1|143|no
cellular|yes|other|technician|no|apr|married|no|secondary|36|2|0|6|3|583|no
cellular|no|unknown|retired|no|apr|married|no|secondary|59|0|2734|7|5|72|no
cellular|no|unknown|blue-collar|no|apr|single|no|tertiary|30|0|297|7|4|465|yes
cellular|yes|unknown|management|no|apr|divorced|no|tertiary|38|0|714|7|2|163|no
cellular|no|unknown|retired|no|apr|married|no|primary|59|0|3713|7|3|43|no
cellular|no|unknown|admin.|no|apr|married|no|secondary|38|0|271|7|3|60|no
cellular|no|unknown|unemployed|no|apr|married|no|tertiary|38|0|2012|7|3|355|no
cellular|no|unknown|self-employed|no|apr|single|no|secondary|27|0|3676|7|1|148|yes
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|42|0|349|7|2|226|no
cellular|no|unknown|management|no|apr|single|no|tertiary|33|0|561|7|1|104|no
cellular|yes|unknown|technician|no|apr|single|no|primary|35|0|744|7|1|751|no
cellular|yes|other|admin.|yes|apr|divorced|no|secondary|46|1|1198|7|1|751|no
cellular|yes|other|technician|no|apr|married|no|secondary|41|3|2185|7|4|157|no
cellular|yes|failure|services|no|apr|married|no|secondary|33|2|387|7|2|327|no
cellular|yes|unknown|blue-collar|yes|apr|single|no|secondary|31|0|823|7|1|208|no
cellular|yes|failure|blue-collar|no|apr|married|no|secondary|43|1|902|7|1|91|no
cellular|yes|failure|management|no|apr|married|no|tertiary|33|3|663|7|1|381|no
cellular|yes|failure|blue-collar|no|apr|single|no|secondary|36|3|3508|7|1|183|no
cellular|yes|unknown|admin.|no|apr|married|no|secondary|36|0|39|7|2|194|no
cellular|yes|unknown|admin.|no|apr|married|no|secondary|36|0|1588|7|1|103|no
cellular|yes|failure|management|no|apr|married|no|secondary|31|1|625|7|1|424|no
cellular|yes|unknown|admin.|no|apr|single|no|secondary|40|0|963|7|1|479|no
cellular|no|unknown|entrepreneur|no|apr|single|no|primary|45|0|0|7|1|354|no
cellular|yes|other|admin.|no|apr|single|no|unknown|40|3|355|7|2|345|no
cellular|yes|failure|blue-collar|no|apr|single|no|secondary|33|1|706|7|1|329|no
cellular|yes|failure|blue-collar|yes|apr|divorced|no|secondary|53|2|1912|7|1|210|no
cellular|yes|unknown|management|no|apr|single|no|tertiary|36|0|5768|7|1|226|no
cellular|yes|other|admin.|yes|apr|married|no|secondary|40|2|2591|7|1|389|no
cellular|yes|unknown|entrepreneur|no|apr|married|no|tertiary|43|0|903|7|1|197|no
cellular|yes|unknown|technician|no|apr|single|no|secondary|38|0|0|7|2|196|no
cellular|yes|unknown|technician|no|apr|married|no|secondary|46|0|138|7|2|226|no
cellular|yes|unknown|services|no|apr|married|no|secondary|36|0|3740|7|1|254|no
cellular|no|unknown|unemployed|no|apr|married|no|secondary|47|0|817|7|4|721|yes
cellular|yes|failure|blue-collar|no|apr|married|no|secondary|32|2|897|7|3|293|no
cellular|yes|unknown|management|no|apr|married|no|tertiary|33|0|0|7|1|366|no
cellular|yes|failure|blue-collar|no|apr|married|no|primary|53|1|53|7|1|208|no
cellular|yes|unknown|unemployed|no|apr|married|no|primary|47|0|2290|7|1|274|no
telephone|yes|unknown|management|no|apr|married|no|tertiary|56|0|167|7|1|189|no
cellular|no|unknown|unemployed|no|apr|divorced|no|secondary|44|0|522|7|1|411|no
cellular|yes|other|self-employed|no|apr|single|no|tertiary|29|1|1457|7|1|89|no
cellular|yes|failure|entrepreneur|no|apr|married|no|tertiary|35|2|1859|7|1|157|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|53|0|2531|7|1|413|no
cellular|no|unknown|blue-collar|no|apr|single|no|tertiary|46|0|283|7|1|299|yes
cellular|yes|unknown|services|no|apr|single|no|secondary|50|0|1716|7|1|272|no
cellular|no|failure|blue-collar|no|apr|married|no|primary|31|3|1601|7|1|615|no
cellular|yes|failure|technician|no|apr|divorced|no|tertiary|37|2|1174|7|1|436|no
cellular|yes|unknown|services|no|apr|single|no|secondary|38|0|167|7|2|255|no
cellular|yes|failure|services|no|apr|married|no|secondary|41|2|446|7|3|93|no
cellular|no|unknown|admin.|no|apr|single|no|tertiary|27|0|2068|7|2|49|no
cellular|no|unknown|technician|no|apr|married|no|primary|56|0|1232|7|1|44|no
cellular|yes|success|blue-collar|no|apr|single|no|primary|39|2|581|7|1|620|no
cellular|yes|failure|services|no|apr|married|no|secondary|48|3|665|7|2|271|no
cellular|yes|other|technician|no|apr|divorced|no|primary|42|2|5076|7|1|99|no
cellular|no|unknown|retired|yes|apr|married|no|secondary|59|0|951|7|1|83|no
cellular|yes|other|management|no|apr|married|no|tertiary|35|2|0|7|1|139|no
cellular|yes|failure|blue-collar|no|apr|married|no|primary|33|1|1064|7|1|311|no
cellular|yes|unknown|blue-collar|no|apr|married|no|secondary|33|0|1130|7|1|751|no
cellular|yes|failure|management|no|apr|single|no|tertiary|35|3|714|7|2|263|no
cellular|yes|failure|technician|no|apr|single|no|secondary|43|3|4990|7|1|58|no
cellular|yes|unknown|services|yes|apr|married|no|secondary|33|0|0|7|1|487|no
cellular|yes|unknown|technician|no|apr|single|no|secondary|28|0|922|7|1|304|no
